value_en	description_en	codesystem	code	description_code
proximal epiphysis of proximal phalanx of manual digit 3	proximal epiphysis of proximal phalanx of manual digit 3	UBERON	0004441	proximal epiphysis of proximal phalanx of manual digit 3
proximal epiphysis of proximal phalanx of manual digit 2	proximal epiphysis of proximal phalanx of manual digit 2	UBERON	0004440	proximal epiphysis of proximal phalanx of manual digit 2
proximal epiphysis of proximal phalanx of manual digit 1	proximal epiphysis of proximal phalanx of manual digit 1	UBERON	0004445	proximal epiphysis of proximal phalanx of manual digit 1
dermal layer of tongue	dermal layer of tongue	UBERON	0013476	dermal layer of tongue
prostate gland secretion	prostate gland secretion	UBERON	0004796	prostate gland secretion
nucleus of medial longitudinal fasciculus of medulla	nucleus of medial longitudinal fasciculus of medulla	UBERON	2000815	nucleus of medial longitudinal fasciculus of medulla
premaxillary tooth	premaxillary tooth	UBERON	2001626	premaxillary tooth
penile bulb artery	penile bulb artery	UBERON	0008311	penile bulb artery
equine forelimb splint bone	equine forelimb splint bone	UBERON	0012268	equine forelimb splint bone
longus colli muscle	longus colli muscle	UBERON	0001121	longus colli muscle
cortex	cortex	UBERON	0001851	cortex
olfactory bulb subependymal zone	olfactory bulb subependymal zone	UBERON	0005380	olfactory bulb subependymal zone
nucleus raphe magnus	nucleus raphe magnus	UBERON	0002156	nucleus raphe magnus
meniscus	meniscus	UBERON	0000387	meniscus
interatrial septum	interatrial septum	UBERON	0002085	interatrial septum
external intercostal pre-muscle mass	external intercostal pre-muscle mass	UBERON	0010974	external intercostal pre-muscle mass
deep temporal vein	deep temporal vein	UBERON	0001661	deep temporal vein
antitrochanter	antitrochanter	UBERON	4200030	antitrochanter
bulbar spiral septum	bulbar spiral septum	UBERON	0015226	bulbar spiral septum
manual digit 5 phalanx pre-cartilage condensation	manual digit 5 phalanx pre-cartilage condensation	UBERON	0010579	manual digit 5 phalanx pre-cartilage condensation
phrenic artery	phrenic artery	UBERON	0002057	phrenic artery
atlanto-axial joint	atlanto-axial joint	UBERON	0003694	atlanto-axial joint
deep auricular artery	deep auricular artery	UBERON	0014695	deep auricular artery
capsule of thymus	capsule of thymus	UBERON	0002122	capsule of thymus
polarized epithelium	polarized epithelium	UBERON	0010137	polarized epithelium
male reproductive gland	male reproductive gland	UBERON	0005399	male reproductive gland
lateral eminence of hypophysis	lateral eminence of hypophysis	UBERON	0027109	lateral eminence of hypophysis
superficial lateral cervical lymph node	superficial lateral cervical lymph node	UBERON	0012308	superficial lateral cervical lymph node
adrenal medulla	adrenal medulla	UBERON	0001236	adrenal medulla
posterior corona radiata	posterior corona radiata	UBERON	0022427	posterior corona radiata
intercentrum	intercentrum	UBERON	4200194	intercentrum
blubber	blubber	UBERON	0009754	blubber
nasal diverticulum	nasal diverticulum	UBERON	0012304	nasal diverticulum
smooth muscle of esophagus	smooth muscle of esophagus	UBERON	0002112	smooth muscle of esophagus
intermediate oculomotor nucleus	intermediate oculomotor nucleus	UBERON	0002970	intermediate oculomotor nucleus
eyelid blood vessel	eyelid blood vessel	UBERON	0003510	eyelid blood vessel
neural tube lateral wall mantle layer	neural tube lateral wall mantle layer	UBERON	0005883	neural tube lateral wall mantle layer
raphe of perineum	raphe of perineum	UBERON	0035106	raphe of perineum
coronary vessel	coronary vessel	UBERON	0005985	coronary vessel
caudal fin skeleton	caudal fin skeleton	UBERON	4000167	caudal fin skeleton
xiphihumeralis	xiphihumeralis	UBERON	0014838	xiphihumeralis
penile spine	penile spine	UBERON	0012328	penile spine
superior epigastric artery	superior epigastric artery	UBERON	0007153	superior epigastric artery
female urethral gland	female urethral gland	UBERON	0010187	female urethral gland
carotid sinus	carotid sinus	UBERON	0003708	carotid sinus
carotid artery segment	carotid artery segment	UBERON	0005396	carotid artery segment
stylohyoid ligament	stylohyoid ligament	UBERON	0004361	stylohyoid ligament
mucosa of fundus of stomach	mucosa of fundus of stomach	UBERON	0004994	mucosa of fundus of stomach
levator quadrati	levator quadrati	UBERON	3010724	levator quadrati
cardiac muscle tissue of myocardium	cardiac muscle tissue of myocardium	UBERON	0004493	cardiac muscle tissue of myocardium
cymba conchae of pinna	cymba conchae of pinna	UBERON	0015885	cymba conchae of pinna
decidua	decidua	UBERON	0002450	decidua
internal gill	internal gill	UBERON	0008892	internal gill
dense connective tissue	dense connective tissue	UBERON	0011823	dense connective tissue
upper jaw region	upper jaw region	UBERON	0001709	upper jaw region
pharyngeal arch derived gill	pharyngeal arch derived gill	UBERON	0011150	pharyngeal arch derived gill
cartilage of pharyngotympanic tube	cartilage of pharyngotympanic tube	UBERON	0007354	cartilage of pharyngotympanic tube
body external integument structure	body external integument structure	UBERON	3000977	body external integument structure
pronephric glomerular capillary	pronephric glomerular capillary	UBERON	0007306	pronephric glomerular capillary
extensor pre-muscle mass	extensor pre-muscle mass	UBERON	0010962	extensor pre-muscle mass
supragenual nucleus of pontine tegmentum	supragenual nucleus of pontine tegmentum	UBERON	0022424	supragenual nucleus of pontine tegmentum
right occipital lobe	right occipital lobe	UBERON	0002807	right occipital lobe
secretion of lacrimal gland	secretion of lacrimal gland	UBERON	0001827	secretion of lacrimal gland
pessulus	pessulus	UBERON	0009078	pessulus
mesenchyme of interdigital region between manual digits 2 and 3	mesenchyme of interdigital region between manual digits 2 and 3	UBERON	0009587	mesenchyme of interdigital region between manual digits 2 and 3
serosa of stomach	serosa of stomach	UBERON	0001201	serosa of stomach
caudate lobe hepatic sinusoid	caudate lobe hepatic sinusoid	UBERON	0011737	caudate lobe hepatic sinusoid
tracheal diverticulum	tracheal diverticulum	UBERON	0006303	tracheal diverticulum
white matter of medulla oblongata	white matter of medulla oblongata	UBERON	0014649	white matter of medulla oblongata
manual major digit (Aves) digitopodial skeleton	manual major digit (Aves) digitopodial skeleton	UBERON	5112261	manual major digit (Aves) digitopodial skeleton
secondary nodular lymphoid tissue	secondary nodular lymphoid tissue	UBERON	0001745	secondary nodular lymphoid tissue
corticobulbar and corticospinal tracts	corticobulbar and corticospinal tracts	UBERON	0036224	corticobulbar and corticospinal tracts
cardiac muscle tissue of left auricle	cardiac muscle tissue of left auricle	UBERON	0009780	cardiac muscle tissue of left auricle
vastus medialis	vastus medialis	UBERON	0001380	vastus medialis
podocyte slit junction	podocyte slit junction	UBERON	0004033	podocyte slit junction
nephrogenic mesenchyme	nephrogenic mesenchyme	UBERON	0004208	nephrogenic mesenchyme
appendix lymphoid tissue	appendix lymphoid tissue	UBERON	0013689	appendix lymphoid tissue
brain blood vessel	brain blood vessel	UBERON	0003499	brain blood vessel
pecten oculi	pecten oculi	UBERON	0007622	pecten oculi
uterine venous plexus	uterine venous plexus	UBERON	0008889	uterine venous plexus
pinna	pinna	UBERON	0001757	pinna
transversely striated somatic muscle	transversely striated somatic muscle	UBERON	0014896	transversely striated somatic muscle
intersegmental lymph vessel	intersegmental lymph vessel	UBERON	2005319	intersegmental lymph vessel
urostyle cotyle	urostyle cotyle	UBERON	3000744	urostyle cotyle
lateral line system	lateral line system	UBERON	0002540	lateral line system
osseus cochlear canal	osseus cochlear canal	UBERON	0006495	osseus cochlear canal
torus semicircularis	torus semicircularis	UBERON	2000599	torus semicircularis
hemisphere part of cerebellar posterior lobe	hemisphere part of cerebellar posterior lobe	UBERON	0014648	hemisphere part of cerebellar posterior lobe
mesenchyme of nasal septum	mesenchyme of nasal septum	UBERON	0003415	mesenchyme of nasal septum
nutrient foramen vein	nutrient foramen vein	UBERON	0010175	nutrient foramen vein
upper premolar 4	upper premolar 4	UBERON	0018648	upper premolar 4
presumptive segmental plate	presumptive segmental plate	UBERON	0007282	presumptive segmental plate
paired limb/fin segment	paired limb/fin segment	UBERON	0010538	paired limb/fin segment
brain endothelium	brain endothelium	UBERON	0013694	brain endothelium
nasal cavity	nasal cavity	UBERON	0001707	nasal cavity
processus pterygoideus of maxilla	processus pterygoideus of maxilla	UBERON	3000505	processus pterygoideus of maxilla
posterior subdivision of masseter	posterior subdivision of masseter	UBERON	0011313	posterior subdivision of masseter
proximal head of humerus	proximal head of humerus	UBERON	0006801	proximal head of humerus
tubercle of rib	tubercle of rib	UBERON	0002235	tubercle of rib
nail matrix	nail matrix	UBERON	0002283	nail matrix
tela choroidea	tela choroidea	UBERON	0005283	tela choroidea
middle pharyngeal constrictor	middle pharyngeal constrictor	UBERON	0010749	middle pharyngeal constrictor
skeletal muscle endomysium	skeletal muscle endomysium	UBERON	0011898	skeletal muscle endomysium
intrapleuroperitoneal lymph sac	intrapleuroperitoneal lymph sac	UBERON	0034952	intrapleuroperitoneal lymph sac
skin of abdomen	skin of abdomen	UBERON	0001416	skin of abdomen
ileocolic artery	ileocolic artery	UBERON	0001197	ileocolic artery
mesethmoid-lateral ethmoid joint	mesethmoid-lateral ethmoid joint	UBERON	2001679	mesethmoid-lateral ethmoid joint
dorsal axial hypoblast	dorsal axial hypoblast	UBERON	2005122	dorsal axial hypoblast
mesenchyme derived from head neural crest	mesenchyme derived from head neural crest	UBERON	0007213	mesenchyme derived from head neural crest
dactylopatagium	dactylopatagium	UBERON	0010862	dactylopatagium
ilial shaft	ilial shaft	UBERON	3000774	ilial shaft
uncinate process of ethmoid	uncinate process of ethmoid	UBERON	0010372	uncinate process of ethmoid
postsplenial	postsplenial	UBERON	4300199	postsplenial
facial bone primordium	facial bone primordium	UBERON	0006231	facial bone primordium
mandibular neural crest	mandibular neural crest	UBERON	0007098	mandibular neural crest
cutaneous trunci muscle	cutaneous trunci muscle	UBERON	0011415	cutaneous trunci muscle
posterior dorsal fin basal cartilage (elasmobranchs)	posterior dorsal fin basal cartilage (elasmobranchs)	UBERON	4300032	posterior dorsal fin basal cartilage (elasmobranchs)
major vestibular gland	major vestibular gland	UBERON	0000460	major vestibular gland
inferior alveolar nerve	inferior alveolar nerve	UBERON	0018405	inferior alveolar nerve
transverospinalis pre-muscle mass	transverospinalis pre-muscle mass	UBERON	0010989	transverospinalis pre-muscle mass
palatine process of premaxilla	palatine process of premaxilla	UBERON	0034900	palatine process of premaxilla
sublingual ventral ossification	sublingual ventral ossification	UBERON	2001476	sublingual ventral ossification
axilla skin	axilla skin	UBERON	0015474	axilla skin
mitral valve cusp	mitral valve cusp	UBERON	0005996	mitral valve cusp
radial element	radial element	UBERON	2100271	radial element
zona limitans intrathalamica	zona limitans intrathalamica	UBERON	0009848	zona limitans intrathalamica
arcuate nucleus of hypothalamus	arcuate nucleus of hypothalamus	UBERON	0001932	arcuate nucleus of hypothalamus
lateral ganglionic eminence	lateral ganglionic eminence	UBERON	0004025	lateral ganglionic eminence
interphalangeal joint of pedal digit 5	interphalangeal joint of pedal digit 5	UBERON	0007728	interphalangeal joint of pedal digit 5
foregut-midgut junction	foregut-midgut junction	UBERON	0006235	foregut-midgut junction
interphalangeal joint of pedal digit 1	interphalangeal joint of pedal digit 1	UBERON	0007724	interphalangeal joint of pedal digit 1
interphalangeal joint of pedal digit 2	interphalangeal joint of pedal digit 2	UBERON	0007725	interphalangeal joint of pedal digit 2
interphalangeal joint of pedal digit 3	interphalangeal joint of pedal digit 3	UBERON	0007726	interphalangeal joint of pedal digit 3
cerebellum marginal layer	cerebellum marginal layer	UBERON	0034708	cerebellum marginal layer
endoderm-derived structure	endoderm-derived structure	UBERON	0004119	endoderm-derived structure
interphalangeal joint of pedal digit 4	interphalangeal joint of pedal digit 4	UBERON	0007727	interphalangeal joint of pedal digit 4
gill membrane	gill membrane	UBERON	4300150	gill membrane
foramen acusticum anterius	foramen acusticum anterius	UBERON	3000180	foramen acusticum anterius
fin web	fin web	UBERON	4300031	fin web
manual digit 4 mesenchyme	manual digit 4 mesenchyme	UBERON	0005694	manual digit 4 mesenchyme
musculature of pectoral girdle	musculature of pectoral girdle	UBERON	0004471	musculature of pectoral girdle
anterior dorsal fin basal cartilage (elasmobranchs)	anterior dorsal fin basal cartilage (elasmobranchs)	UBERON	4300033	anterior dorsal fin basal cartilage (elasmobranchs)
oral siphon primordia	oral siphon primordia	UBERON	0009896	oral siphon primordia
subbrachial nucleus of mouse of Franklin and Paxinos 2008	subbrachial nucleus of mouse of Franklin and Paxinos 2008	UBERON	0023927	subbrachial nucleus of mouse of Franklin and Paxinos 2008
interpolar part of spinal trigeminal nucleus	interpolar part of spinal trigeminal nucleus	UBERON	0002873	interpolar part of spinal trigeminal nucleus
thyrohyoid muscle	thyrohyoid muscle	UBERON	0001110	thyrohyoid muscle
crista ampullaris	crista ampullaris	UBERON	0004721	crista ampullaris
lateral migration pathway NC-derived mesenchyme	lateral migration pathway NC-derived mesenchyme	UBERON	0011209	lateral migration pathway NC-derived mesenchyme
chitin-based acellular structure	chitin-based acellular structure	UBERON	0007491	chitin-based acellular structure
ventricular system of brain	ventricular system of brain	UBERON	0005282	ventricular system of brain
metoptic pillar	metoptic pillar	UBERON	0006006	metoptic pillar
alveolar primary septum	alveolar primary septum	UBERON	0005314	alveolar primary septum
endometrial cavity	endometrial cavity	UBERON	0035465	endometrial cavity
