value_en	description_en	codesystem	code	description_code
manual digit 4	manual digit 4	UBERON	http://purl.obolibrary.org/obo/UBERON_0003624	manual digit 4
manual digit 5	manual digit 5	UBERON	http://purl.obolibrary.org/obo/UBERON_0003625	manual digit 5
pedal digit 1	pedal digit 1	UBERON	http://purl.obolibrary.org/obo/UBERON_0003631	pedal digit 1
pedal digit 2	pedal digit 2	UBERON	http://purl.obolibrary.org/obo/UBERON_0003632	pedal digit 2
pedal digit 3	pedal digit 3	UBERON	http://purl.obolibrary.org/obo/UBERON_0003633	pedal digit 3
pedal digit 4	pedal digit 4	UBERON	http://purl.obolibrary.org/obo/UBERON_0003634	pedal digit 4
pedal digit 5	pedal digit 5	UBERON	http://purl.obolibrary.org/obo/UBERON_0003635	pedal digit 5
manual digit 2 phalanx	manual digit 2 phalanx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003636	manual digit 2 phalanx
manual digit 3 phalanx	manual digit 3 phalanx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003637	manual digit 3 phalanx
manual digit 4 phalanx	manual digit 4 phalanx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003638	manual digit 4 phalanx
manual digit 5 phalanx	manual digit 5 phalanx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003639	manual digit 5 phalanx
pedal digit 1 phalanx	pedal digit 1 phalanx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003640	pedal digit 1 phalanx
pedal digit 2 phalanx	pedal digit 2 phalanx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003641	pedal digit 2 phalanx
pedal digit 3 phalanx	pedal digit 3 phalanx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003642	pedal digit 3 phalanx
respiratory system arterial blood vessel	respiratory system arterial blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003643	respiratory system arterial blood vessel
kidney arterial blood vessel	kidney arterial blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003644	kidney arterial blood vessel
metacarpal bone of digit 1	metacarpal bone of digit 1	UBERON	http://purl.obolibrary.org/obo/UBERON_0003645	metacarpal bone of digit 1
metacarpal bone of digit 2	metacarpal bone of digit 2	UBERON	http://purl.obolibrary.org/obo/UBERON_0003646	metacarpal bone of digit 2
metacarpal bone of digit 3	metacarpal bone of digit 3	UBERON	http://purl.obolibrary.org/obo/UBERON_0003647	metacarpal bone of digit 3
metacarpal bone of digit 4	metacarpal bone of digit 4	UBERON	http://purl.obolibrary.org/obo/UBERON_0003648	metacarpal bone of digit 4
metacarpal bone of digit 5	metacarpal bone of digit 5	UBERON	http://purl.obolibrary.org/obo/UBERON_0003649	metacarpal bone of digit 5
metatarsal bone of digit 1	metatarsal bone of digit 1	UBERON	http://purl.obolibrary.org/obo/UBERON_0003650	metatarsal bone of digit 1
metatarsal bone of digit 2	metatarsal bone of digit 2	UBERON	http://purl.obolibrary.org/obo/UBERON_0003651	metatarsal bone of digit 2
metatarsal bone of digit 3	metatarsal bone of digit 3	UBERON	http://purl.obolibrary.org/obo/UBERON_0003652	metatarsal bone of digit 3
metatarsal bone of digit 4	metatarsal bone of digit 4	UBERON	http://purl.obolibrary.org/obo/UBERON_0003653	metatarsal bone of digit 4
metatarsal bone of digit 5	metatarsal bone of digit 5	UBERON	http://purl.obolibrary.org/obo/UBERON_0003654	metatarsal bone of digit 5
molar tooth	molar tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_0003655	molar tooth
mesopodium bone	mesopodium bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003656	mesopodium bone
limb joint	limb joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003657	limb joint
hip muscle	hip muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003658	hip muscle
pedal digit muscle	pedal digit muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003659	pedal digit muscle
eyelid muscle	eyelid muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003660	eyelid muscle
limb muscle	limb muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003661	limb muscle
forelimb muscle	forelimb muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003662	forelimb muscle
hindlimb muscle	hindlimb muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003663	hindlimb muscle
manual digit muscle	manual digit muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003664	manual digit muscle
post-anal tail muscle	post-anal tail muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003665	post-anal tail muscle
upper jaw molar	upper jaw molar	UBERON	http://purl.obolibrary.org/obo/UBERON_0003666	upper jaw molar
lower jaw molar	lower jaw molar	UBERON	http://purl.obolibrary.org/obo/UBERON_0003667	lower jaw molar
synovial bursa	synovial bursa	UBERON	http://purl.obolibrary.org/obo/UBERON_0003668	synovial bursa
fascia lata	fascia lata	UBERON	http://purl.obolibrary.org/obo/UBERON_0003669	fascia lata
smegma	smegma	UBERON	http://purl.obolibrary.org/obo/UBERON_0003670	smegma
anterior cruciate ligament of knee joint	anterior cruciate ligament of knee joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003671	anterior cruciate ligament of knee joint
dentition	dentition	UBERON	http://purl.obolibrary.org/obo/UBERON_0003672	dentition
ligamentum flavum	ligamentum flavum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003673	ligamentum flavum
cuspid	cuspid	UBERON	http://purl.obolibrary.org/obo/UBERON_0003674	cuspid
tooth crown	tooth crown	UBERON	http://purl.obolibrary.org/obo/UBERON_0003675	tooth crown
patellar ligament	patellar ligament	UBERON	http://purl.obolibrary.org/obo/UBERON_0003676	patellar ligament
tooth root	tooth root	UBERON	http://purl.obolibrary.org/obo/UBERON_0003677	tooth root
tooth apex	tooth apex	UBERON	http://purl.obolibrary.org/obo/UBERON_0003678	tooth apex
mouth floor	mouth floor	UBERON	http://purl.obolibrary.org/obo/UBERON_0003679	mouth floor
posterior cruciate ligament of knee joint	posterior cruciate ligament of knee joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003680	posterior cruciate ligament of knee joint
masticatory muscle	masticatory muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003681	masticatory muscle
palatal muscle	palatal muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003682	palatal muscle
rotator cuff	rotator cuff	UBERON	http://purl.obolibrary.org/obo/UBERON_0003683	rotator cuff
abdominal cavity	abdominal cavity	UBERON	http://purl.obolibrary.org/obo/UBERON_0003684	abdominal cavity
cranial suture	cranial suture	UBERON	http://purl.obolibrary.org/obo/UBERON_0003685	cranial suture
tooth socket	tooth socket	UBERON	http://purl.obolibrary.org/obo/UBERON_0003686	tooth socket
foramen magnum	foramen magnum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003687	foramen magnum
omentum	omentum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003688	omentum
sella turcica	sella turcica	UBERON	http://purl.obolibrary.org/obo/UBERON_0003689	sella turcica
fused sacrum	fused sacrum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003690	fused sacrum
epidural space	epidural space	UBERON	http://purl.obolibrary.org/obo/UBERON_0003691	epidural space
acromioclavicular joint	acromioclavicular joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003692	acromioclavicular joint
retroperitoneal space	retroperitoneal space	UBERON	http://purl.obolibrary.org/obo/UBERON_0003693	retroperitoneal space
atlanto-axial joint	atlanto-axial joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003694	atlanto-axial joint
metacarpophalangeal joint	metacarpophalangeal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003695	metacarpophalangeal joint
metatarsophalangeal joint	metatarsophalangeal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003696	metatarsophalangeal joint
abdominal wall	abdominal wall	UBERON	http://purl.obolibrary.org/obo/UBERON_0003697	abdominal wall
subtalar joint	subtalar joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003698	subtalar joint
pubic symphysis	pubic symphysis	UBERON	http://purl.obolibrary.org/obo/UBERON_0003699	pubic symphysis
temporomandibular joint	temporomandibular joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003700	temporomandibular joint
calcaneal tendon	calcaneal tendon	UBERON	http://purl.obolibrary.org/obo/UBERON_0003701	calcaneal tendon
inguinal canal	inguinal canal	UBERON	http://purl.obolibrary.org/obo/UBERON_0003702	inguinal canal
extrahepatic bile duct	extrahepatic bile duct	UBERON	http://purl.obolibrary.org/obo/UBERON_0003703	extrahepatic bile duct
intrahepatic bile duct	intrahepatic bile duct	UBERON	http://purl.obolibrary.org/obo/UBERON_0003704	intrahepatic bile duct
Meckel's diverticulum	Meckel's diverticulum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003705	Meckel's diverticulum
laryngeal vocal fold	laryngeal vocal fold	UBERON	http://purl.obolibrary.org/obo/UBERON_0003706	laryngeal vocal fold
sinus of Valsalva	sinus of Valsalva	UBERON	http://purl.obolibrary.org/obo/UBERON_0003707	sinus of Valsalva
carotid sinus	carotid sinus	UBERON	http://purl.obolibrary.org/obo/UBERON_0003708	carotid sinus
circle of Willis	circle of Willis	UBERON	http://purl.obolibrary.org/obo/UBERON_0003709	circle of Willis
vasa vasorum	vasa vasorum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003710	vasa vasorum
brachiocephalic vein	brachiocephalic vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0003711	brachiocephalic vein
cavernous sinus	cavernous sinus	UBERON	http://purl.obolibrary.org/obo/UBERON_0003712	cavernous sinus
splenic vein	splenic vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0003713	splenic vein
neural tissue	neural tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003714	neural tissue
splanchnic nerve	splanchnic nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003715	splanchnic nerve
recurrent laryngeal nerve	recurrent laryngeal nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003716	recurrent laryngeal nerve
muscle spindle	muscle spindle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003718	muscle spindle
Pacinian corpuscle	Pacinian corpuscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003719	Pacinian corpuscle
anterior cranial fossa	anterior cranial fossa	UBERON	http://purl.obolibrary.org/obo/UBERON_0003720	anterior cranial fossa
lingual nerve	lingual nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003721	lingual nerve
middle cranial fossa	middle cranial fossa	UBERON	http://purl.obolibrary.org/obo/UBERON_0003722	middle cranial fossa
vestibular nerve	vestibular nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003723	vestibular nerve
musculocutaneous nerve	musculocutaneous nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003724	musculocutaneous nerve
cervical nerve plexus	cervical nerve plexus	UBERON	http://purl.obolibrary.org/obo/UBERON_0003725	cervical nerve plexus
thoracic nerve	thoracic nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003726	thoracic nerve
intercostal nerve	intercostal nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003727	intercostal nerve
mediastinum	mediastinum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003728	mediastinum
mouth mucosa	mouth mucosa	UBERON	http://purl.obolibrary.org/obo/UBERON_0003729	mouth mucosa
prostate bud	prostate bud	UBERON	http://purl.obolibrary.org/obo/UBERON_0003820	prostate bud
metapodium bone	metapodium bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003821	metapodium bone
forelimb stylopod	forelimb stylopod	UBERON	http://purl.obolibrary.org/obo/UBERON_0003822	forelimb stylopod
hindlimb zeugopod	hindlimb zeugopod	UBERON	http://purl.obolibrary.org/obo/UBERON_0003823	hindlimb zeugopod
nerve of thoracic segment	nerve of thoracic segment	UBERON	http://purl.obolibrary.org/obo/UBERON_0003824	nerve of thoracic segment
nerve of abdominal segment	nerve of abdominal segment	UBERON	http://purl.obolibrary.org/obo/UBERON_0003825	nerve of abdominal segment
upper leg bone	upper leg bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003826	upper leg bone
thoracic segment bone	thoracic segment bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003827	thoracic segment bone
abdominal segment bone	abdominal segment bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003828	abdominal segment bone
urethra muscle tissue	urethra muscle tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003829	urethra muscle tissue
thoracic segment muscle	thoracic segment muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003830	thoracic segment muscle
respiratory system muscle	respiratory system muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003831	respiratory system muscle
esophagus muscle	esophagus muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003832	esophagus muscle
abdominal segment muscle	abdominal segment muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003833	abdominal segment muscle
thoracic segment blood vessel	thoracic segment blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003834	thoracic segment blood vessel
abdominal segment blood vessel	abdominal segment blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003835	abdominal segment blood vessel
abdominal segment skin	abdominal segment skin	UBERON	http://purl.obolibrary.org/obo/UBERON_0003836	abdominal segment skin
thoracic segment connective tissue	thoracic segment connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003837	thoracic segment connective tissue
abdominal segment connective tissue	abdominal segment connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003838	abdominal segment connective tissue
forelimb joint	forelimb joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003839	forelimb joint
hindlimb joint	hindlimb joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003840	hindlimb joint
autopod joint	autopod joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0003841	autopod joint
neural tube lumen	neural tube lumen	UBERON	http://purl.obolibrary.org/obo/UBERON_0003842	neural tube lumen
dental epithelium	dental epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0003843	dental epithelium
upper eyelid epithelium	upper eyelid epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0003844	upper eyelid epithelium
lower eyelid epithelium	lower eyelid epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0003845	lower eyelid epithelium
thymus epithelium	thymus epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0003846	thymus epithelium
thyroid artery	thyroid artery	UBERON	http://purl.obolibrary.org/obo/UBERON_0003847	thyroid artery
gonadal vein	gonadal vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0003848	gonadal vein
mesencephalic neural crest	mesencephalic neural crest	UBERON	http://purl.obolibrary.org/obo/UBERON_0003849	mesencephalic neural crest
telencephalon neural crest	telencephalon neural crest	UBERON	http://purl.obolibrary.org/obo/UBERON_0003850	telencephalon neural crest
diencephalon neural crest	diencephalon neural crest	UBERON	http://purl.obolibrary.org/obo/UBERON_0003851	diencephalon neural crest
rhombencephalon neural crest	rhombencephalon neural crest	UBERON	http://purl.obolibrary.org/obo/UBERON_0003852	rhombencephalon neural crest
spinal cord neural crest	spinal cord neural crest	UBERON	http://purl.obolibrary.org/obo/UBERON_0003853	spinal cord neural crest
spinal cord neural plate	spinal cord neural plate	UBERON	http://purl.obolibrary.org/obo/UBERON_0003854	spinal cord neural plate
gonad mesenchyme	gonad mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0003855	gonad mesenchyme
uncondensed odontogenic mesenchyme	uncondensed odontogenic mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0003856	uncondensed odontogenic mesenchyme
upper eyelid mesenchyme	upper eyelid mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0003857	upper eyelid mesenchyme
lower eyelid mesenchyme	lower eyelid mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0003858	lower eyelid mesenchyme
forelimb mesenchyme	forelimb mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0003859	forelimb mesenchyme
hindlimb mesenchyme	hindlimb mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0003860	hindlimb mesenchyme
neural arch	neural arch	UBERON	http://purl.obolibrary.org/obo/UBERON_0003861	neural arch
pedal digit 4 phalanx	pedal digit 4 phalanx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003862	pedal digit 4 phalanx
pedal digit 5 phalanx	pedal digit 5 phalanx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003863	pedal digit 5 phalanx
middle phalanx of manus	middle phalanx of manus	UBERON	http://purl.obolibrary.org/obo/UBERON_0003864	middle phalanx of manus
distal phalanx of manus	distal phalanx of manus	UBERON	http://purl.obolibrary.org/obo/UBERON_0003865	distal phalanx of manus
